col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,scores,anomaly
19.06,9.540000000000001,11.693001,210.0,190.2,195.2,200.2,205.2,51.82,30.535183,49.890564,0.0,no
19.1,9.48,11.983001,210.0,190.2,195.2,200.2,205.2,51.88,42.089424,49.865902,0.0,no
19.06,9.52,11.904,210.0,190.2,195.2,200.2,205.2,51.84,43.71317,49.84124,0.0,no
19.04,9.56,11.584001,210.1,190.2,195.2,200.1,205.2,51.84,44.42892,49.865902,0.0,no
19.04,9.5,11.668,210.1,190.0,195.2,200.1,205.2,51.800000000000004,44.53266,49.81658,0.0,no
19.04,9.5,11.749001,210.0,189.9,195.1,200.1,205.2,51.800000000000004,44.83776,49.878235,0.07343226496126787,no
19.080000000000002,9.44,12.008,210.1,189.9,195.1,200.1,205.2,51.86,40.08751,49.865902,0.006914138861133012,no
19.04,9.5,11.656,210.0,189.9,195.1,200.0,205.2,51.82,43.68475,49.82891,0.05950528941938282,no
19.04,9.52,11.773001,210.2,190.2,195.0,199.9,205.2,51.82,44.524994,49.939888,0.07640792355968679,no
19.04,9.52,11.696,210.1,190.2,194.9,199.8,205.1,51.82,44.83967,49.939888,0.07491259279222717,no
19.080000000000002,9.48,11.978001,210.2,190.2,194.8,199.8,205.1,51.86,37.20436,49.95222,-0.030769292088380418,yes
19.06,9.52,11.801001,210.0,190.2,194.8,199.8,205.1,51.88,41.8631,50.013874,0.038047810980494035,no
19.06,9.540000000000001,11.901001,210.1,190.2,194.8,199.9,205.1,51.84,43.695984,49.989212,0.060960009968015594,no
19.04,9.48,11.821,210.0,190.2,194.8,199.9,205.0,51.84,44.70932,49.97688,0.07154613388488829,no
19.02,9.5,11.622001,210.0,190.2,194.8,199.9,205.0,51.800000000000004,44.833088,49.95222,0.0889028142413748,no
19.080000000000002,9.52,11.901001,210.0,190.2,194.8,199.9,204.8,51.88,31.82129,50.038536,0.009573667222221416,no
19.06,9.540000000000001,11.854,210.0,190.2,194.9,199.9,204.8,51.84,41.03504,50.075527,0.0972952490748355,no
19.080000000000002,9.44,12.004001,210.1,190.2,194.9,199.9,204.8,51.88,43.666534,50.12485,0.012742736825721579,no
19.04,9.540000000000001,11.7630005,210.0,190.1,194.9,200.2,204.8,51.800000000000004,44.351482,50.050865,0.07367594734019,no
19.04,9.56,11.668,210.0,190.0,194.9,200.2,204.8,51.82,44.537964,50.00154,0.054042988733362995,no
19.06,9.48,11.853001,210.1,189.9,194.9,200.2,204.8,51.82,44.63951,50.050865,0.04253129672101463,no
19.080000000000002,9.540000000000001,11.964001,210.1,189.9,195.2,200.2,204.8,51.84,41.095886,50.08786,0.0366183626676585,no
19.080000000000002,9.48,12.001,210.0,189.9,195.2,200.2,204.9,51.88,43.878708,50.050865,0.03223344558309371,no
19.080000000000002,9.58,11.805,210.0,190.2,195.4,200.2,204.9,51.84,44.106388,50.075527,0.07793117698488583,no
19.080000000000002,9.58,11.805,210.1,190.2,195.4,200.2,204.9,51.84,44.5092,50.038536,0.07369762136596258,no
19.080000000000002,9.620000000000001,11.854,210.1,190.2,195.4,200.2,204.9,51.88,44.817085,50.075527,0.03434654231243606,no
19.02,9.5,11.755,210.0,190.2,195.3,200.2,204.9,51.800000000000004,36.05053,49.915226,0.04864244341288415,no
19.06,9.48,11.918,209.9,190.2,195.3,200.1,204.9,51.82,43.363342,49.915226,0.08511983073217883,no
19.06,9.46,11.8220005,210.2,190.2,195.2,200.1,205.2,51.82,44.30708,49.939888,0.07847846123495011,no
