19.06,9.26,11.264001,225.2,190.2,195.2,200.2,205.2,52.94,38.288746,49.65628
19.02,9.34,10.901001,225.1,190.2,195.2,200.2,205.2,52.9,37.516403,49.606956
19.080000000000002,9.26,11.31,225,190.2,195.1,200.2,205.2,52.96,39.82258,49.69327
19.04,9.24,11.049001,224.9,190.2,195.1,200.2,205.2,52.92,41.89209,49.643948
19,9.38,10.85,225.2,190,195.1,200.2,205.2,52.88,43.433914,49.619286
19.080000000000002,9.26,11.286,225.2,189.9,195.1,200.2,205.2,53,43.699875,49.66861
19,9.26,10.841001,225,189.9,195,200.2,205.2,52.84,44.394722,49.545303
19,9.4,10.941001,224.9,189.7,194.6,200.2,205.2,52.9,44.505615,49.582294
19.04,9.32,11.252001,225.2,189.7,194.7,200.2,205.2,52.92,44.832325,49.56996
19.02,9.26,10.981001,225.1,189.7,194.7,200.2,205.2,52.9,33.373318,49.557632
19.04,9.26,11.133,225,189.7,194.7,200.2,205.1,52.94,40.07763,49.66861
19,9.32,10.896001,225.1,189.9,194.7,200.2,205.1,52.86,43.364067,49.594624
19.02,9.36,10.919001,225.2,189.9,194.7,200.1,205.1,52.9,44.334755,49.79192
19.080000000000002,9.34,11.343,225,190.2,194.9,200.1,205.1,52.94,44.7048,49.878235
19.080000000000002,9.26,11.286,224.9,190.2,195.2,200.1,205,52.980000000000004,44.415894,49.939888
19.080000000000002,9.26,11.286,225.2,190.2,195.4,200,204.8,52.980000000000004,44.683056,49.865902
19.02,9.36,10.834001,225,190.2,195.4,200,204.8,52.92,22.310905,49.779587
19.04,9.32,11.111,225.1,190.2,195.4,200,204.7,52.92,37.478218,49.81658
19.080000000000002,9.28,11.271001,225,190.2,195.3,199.8,204.7,52.92,41.911697,49.95222
19.02,9.28,11.017,225,190.2,195.3,199.8,204.7,52.9,43.742714,49.84124
19.04,9.3,11.085001,225,190.2,195.2,199.8,204.7,52.94,44.35789,49.96455
19.080000000000002,9.24,11.460001,225,190.2,195.1,199.8,204.7,52.980000000000004,44.42505,50.063198
19.080000000000002,9.28,11.311001,225,190.2,195.1,199.8,204.7,52.94,44.409275,49.96455
19.080000000000002,9.28,11.311001,225,190.2,195,199.8,204.9,52.94,44.70724,49.92756
19.06,9.28,11.160001,225,190.2,194.8,199.8,205.2,52.92,44.98003,49.902897
19.080000000000002,9.26,11.451,225,190.2,194.8,199.9,205.2,52.94,40.08108,49.97688
19.06,9.26,11.286,225,190.2,194.9,199.9,205.2,52.94,39.32823,49.989212
19.02,9.28,11.087001,225,189.7,194.8,199.9,205.2,52.9,42.948723,49.767258
19.06,9.34,11.277,225,190.2,194.8,199.9,205.2,52.92,43.774586,49.767258
19.1,9.26,11.422001,225.1,190.2,194.8,199.9,205.2,52.96,44.202194,49.902897
19.02,9.36,11.012,224.9,190.2,194.9,199.9,205.2,52.9,44.40174,49.779587
19.02,9.36,11.012,225.2,190.2,194.9,199.9,205.2,52.9,44.749756,49.606956
19.04,9.32,11.032001,225.2,190,194.9,199.9,205.2,52.94,44.888878,49.730263
19.04,9.42,11.068001,225,189.9,194.9,199.9,205.2,52.9,36.402664,49.680943
19.080000000000002,9.26,11.452001,225.2,189.9,194.9,200.1,205.1,52.96,40.267487,49.80425
19,9.34,10.833,225.1,189.7,194.9,200.2,205.1,52.84,43.608055,49.619286
19.080000000000002,9.28,11.411,225,190.2,194.9,200.2,205.1,52.980000000000004,44.138832,49.853573
19.02,9.38,10.953,225,190.2,194.9,200.2,205.1,52.92,44.497814,49.7056
19.06,9.32,11.225,225,190.2,195.2,200.2,205.1,52.92,44.390564,49.754925
19.06,9.32,11.225,225,190.1,195.2,200.2,205,52.92,44.716644,49.7056
19.04,9.34,11.127001,225,190.2,195.2,200.2,204.9,52.92,43.99193,49.730263
19.06,9.26,11.3880005,224.9,190.2,195.2,200.2,204.8,52.92,37.01084,49.81658
19.080000000000002,9.18,11.343,224.9,190.2,195.2,200.1,204.8,52.92,41.61621,49.84124
19.04,9.28,11.1,225.2,190,195.2,200.1,204.8,52.96,43.65362,49.65628
19.04,9.36,10.989,225.1,190.2,195.2,200.1,204.8,52.9,43.67382,49.82891
19.06,9.28,11.194,225,190.2,195.2,200.1,204.9,52.94,44.222622,49.890564
19.02,9.38,10.962001,225.2,190.2,195.2,200.1,204.9,52.9,44.437275,49.853573
19.06,9.3,11.284,225.1,190.2,195.1,200.1,204.9,52.96,44.420853,49.779587
19.04,9.28,10.940001,225.1,190.1,195.2,200.1,204.9,52.88,44.42917,49.730263
19.04,9.28,10.940001,225.1,189.7,195.1,200.1,204.9,52.88,44.86061,49.84124
19.04,9.26,11.0130005,225.1,190.2,195.1,200.1,204.9,52.92,44.912376,49.902897
19.080000000000002,9.3,11.104,225.1,190.1,195.1,200.1,204.9,52.980000000000004,44.93437,49.779587
19.02,9.34,11.041,225,190.2,195,200,204.9,52.88,36.21334,49.730263
19.080000000000002,9.22,11.440001,224.9,190.2,195,199.8,205.2,52.96,39.753265,49.82891
19.04,9.24,11.13,225.2,190.2,194.8,199.8,205.2,52.92,42.114983,49.65628
19.02,9.24,11.055,225,190.2,194.8,199.9,205.2,52.94,43.394966,49.594624
19.04,9.28,11.245001,225.2,190.4,194.8,199.8,205.2,52.94,43.442955,49.7056
19.04,9.200000000000001,11.295,225,190.4,194.8,199.8,205.2,52.92,43.709335,49.594624
19.02,9.3,11.068001,224.9,190.4,194.8,199.8,205.2,52.92,44.226627,49.606956
19.04,9.24,11.207001,224.9,190.2,194.9,199.9,205.2,52.96,44.407997,49.619286
19.04,9.26,11.1710005,225.2,190.2,194.9,199.9,205.2,52.88,44.438133,49.65628
19.04,9.28,11.248,225.1,190.2,194.9,199.9,205.1,52.96,44.706078,49.7056
19.02,9.36,11.117001,225,190,194.9,199.9,205.1,52.86,44.841824,49.619286
19.080000000000002,9.22,11.416,225,189.9,194.9,199.9,205.1,52.9,36.750984,49.754925
19.04,9.32,11.254001,224.9,189.9,195.2,200.2,205.1,52.9,40.287323,49.730263
19.02,9.32,11.0390005,224.9,189.7,195.2,200.2,205.1,52.86,43.72284,49.643948
19.04,9.32,11.166,225.2,189.7,195.2,200.2,205,52.94,44.558983,49.582294
19.04,9.34,11.084001,225,189.7,195.2,200.2,205,52.88,44.37046,49.594624
19.04,9.38,11.083,224.9,189.7,195.2,200.2,204.8,52.88,44.724407,49.619286
19.080000000000002,9.26,11.342001,225.2,189.7,195.2,200.2,204.8,52.94,44.348507,49.81658
19,9.3,10.966001,225.1,189.7,195.2,200.2,204.8,52.88,40.25688,49.63162
19.06,9.28,11.356001,225,190.2,195.1,200.2,204.8,52.96,42.169228,49.81658
19.06,9.22,11.31,225.2,190.1,195.1,200.1,204.8,52.94,43.44906,49.81658
19,9.26,10.828,225.1,189.9,195.1,200.1,204.8,52.86,44.108467,49.66861
19.04,9.26,10.994,225,190.2,195,200.1,204.8,52.92,44.289684,49.865902
19.06,9.22,11.163,224.9,190.2,195,200.1,204.8,52.94,44.450874,49.84124
19.06,9.34,11.106001,225.2,190.2,195,200,204.9,52.92,44.75998,49.84124
19,9.34,10.828,225,190.2,194.9,199.9,204.9,52.9,35.20073,49.754925
19.04,9.32,11.187,224.9,190.2,194.8,199.8,204.9,52.9,41.659546,49.80425
19.04,9.34,11.094001,225.2,190,194.8,199.8,204.9,52.88,43.57584,49.742596
19.1,9.22,11.579,225.1,189.9,194.9,199.8,204.9,52.980000000000004,44.00158,49.853573
19.04,9.3,11.174001,225,189.9,194.9,199.8,204.9,52.9,44.434643,49.717934
19,9.200000000000001,11.026001,225.1,189.8,194.8,199.9,204.9,52.88,44.55057,49.65628
19.06,9.36,11.268001,225,189.9,194.9,199.8,204.9,52.94,44.791126,49.779587
19.080000000000002,9.28,11.371,225.1,189.9,194.9,199.9,205.2,52.92,35.637913,49.80425
19.06,9.28,11.1710005,225,189.9,195.2,199.9,205.2,52.96,40.540314,49.754925
19.04,9.3,11.195001,225,190.2,195.2,199.9,205.2,52.92,42.582664,49.730263
19.06,9.200000000000001,11.217001,225,190.2,195.2,199.9,205.2,52.94,43.578396,49.65628
19.04,9.28,11.143001,225,190.1,195.2,199.9,205.2,52.94,44.27683,49.754925
19.04,9.34,11.042001,225,190,195.2,199.9,205.2,52.92,44.520054,49.65628
19.06,9.28,11.240001,225,190.1,195.1,200.2,205.2,52.980000000000004,44.552364,49.63162
19.06,9.28,11.240001,225,190,195.1,200.2,205.2,52.980000000000004,44.701653,49.582294
19.02,9.34,10.903001,224.9,189.9,195,200.2,205.2,52.9,33.28987,49.53297
19.02,9.24,11.069,225.2,189.9,194.8,200.2,205.2,52.9,40.94242,49.53297
19.04,9.22,11.200001,225.1,189.9,194.8,200.2,205.2,52.92,43.255653,49.52064
19.06,9.22,11.108001,225.1,189.6,194.8,200.2,205.2,52.9,43.79568,49.69327
19.02,9.3,10.963,225,189.9,194.8,200.2,205.2,52.9,44.416542,49.65628
19.080000000000002,9.3,11.464001,225,190.2,194.9,200.2,205.1,52.94,44.310265,49.7056
19.080000000000002,9.3,11.464001,225,190.2,194.9,200.2,205.1,52.94,44.712257,49.742596
19.02,9.28,11.076,225,190.4,194.9,200.2,205.1,52.96,42.07821,49.49598
19.12,9.26,11.593,225,190.4,194.9,200.1,205.1,52.980000000000004,30.222702,49.79192
19.1,9.26,11.353001,225,190.3,195.2,200.1,205,52.980000000000004,38.556557,49.742596
19.02,9.28,10.868001,225,190.2,195.2,200,205,52.92,42.947235,49.69327
19.02,9.34,11.112,225,190.4,195.2,200,204.8,52.9,43.638172,49.619286
19.02,9.38,11.017,225,190.4,195.2,200,204.8,52.9,44.414654,49.63162
19.04,9.26,11.102,225,190.4,195.2,199.9,204.8,52.9,44.326077,49.79192
19.04,9.24,11.214001,224.9,190.4,195.1,199.8,204.8,52.94,44.731617,49.84124
19.06,9.28,11.253,225.2,190.1,195.1,199.8,204.8,52.9,44.76328,49.767258
19.02,9.3,11.120001,225.2,190,195.2,199.8,204.8,52.86,40.266075,49.742596
19.080000000000002,9.3,11.553,225,189.9,195.1,199.8,204.8,52.96,42.730026,49.80425
19.02,9.28,11.088,224.9,189.9,195.1,199.9,204.8,52.9,43.703556,49.754925
19.02,9.3,10.983001,225.2,189.6,195.1,199.9,204.9,52.88,44.352665,49.754925
19.080000000000002,9.32,11.255,225.1,189.7,195,199.9,204.9,52.94,44.519463,49.767258
19.02,9.28,11.031,225,189.6,195,199.9,204.9,52.88,44.939823,49.730263
19,9.32,10.995001,224.9,189.7,195,199.9,204.9,52.86,30.076866,49.63162
19.06,9.34,11.048,225.2,189.9,195,199.9,204.9,52.94,40.829163,49.717934
19.04,9.3,10.962001,225.2,189.9,195.1,199.9,205.2,52.9,43.630524,49.742596
19.02,9.32,11.026001,225,190.2,195,200.2,205.2,52.88,44.24013,49.65628
19.06,9.22,11.249001,224.9,190.2,195,200.2,205.2,52.94,44.4244,49.717934
19.02,9.26,10.837001,225.2,190.2,194.8,200.2,205.2,52.9,44.50737,49.606956
19.04,9.3,11.0060005,225.1,190.4,194.7,200.2,205.2,52.9,44.96006,49.717934
19.06,9.28,11.036,225,190.4,194.7,200.2,205.2,52.92,31.91391,49.594624
19.04,9.32,11.115001,225,190.4,194.7,200.2,205.2,52.88,41.59687,49.66861
19.04,9.28,11.124001,224.9,190.3,194.7,200.2,205.2,52.9,43.45482,49.717934
19.080000000000002,9.28,11.345,224.9,190.1,194.7,200.2,205.2,52.96,44.248447,49.63162
19.1,9.24,11.43,225.2,190,194.9,200.2,205.1,52.96,44.40775,49.742596
19.04,9.32,11.112,225.2,189.7,194.9,200.1,205.1,52.9,44.403534,49.643948
19.06,9.36,11.297001,225,189.7,194.9,200.1,205.1,52.92,44.708214,49.643948
19.06,9.200000000000001,11.288,225,189.6,195.2,200.1,205,52.94,40.863266,49.680943
19,9.38,10.927,225,189.9,195.2,200,204.8,52.86,39.973526,49.606956
19.02,9.32,10.982,224.9,190.2,195.4,199.8,204.8,52.9,43.512077,49.619286
19.02,9.38,11.031,224.9,190.2,195.4,199.8,204.8,52.92,44.063244,49.65628
19.080000000000002,9.26,11.330001,225.2,190.2,195.4,199.8,204.8,52.94,44.351654,49.66861
19.02,9.38,10.990001,225,190.2,195.4,199.8,204.8,52.9,44.355698,49.63162
19,9.28,10.959001,225,190.4,195.4,199.8,204.8,52.88,45.000896,49.65628
19.080000000000002,9.28,11.3880005,224.9,190.4,195.2,199.9,204.8,53,30.39627,49.80425
19.04,9.26,11.199,225.2,190.3,195.1,199.9,204.9,52.94,38.445396,49.80425
19,9.36,10.948001,225.1,189.9,195.1,199.9,204.9,52.9,42.15027,49.53297
19.06,9.3,11.302001,225,189.9,195,199.9,204.9,52.92,43.44925,49.69327
19.02,9.3,11.031,225,189.9,194.8,199.9,204.9,52.88,44.13229,49.66861
19.04,9.34,10.973001,225,190.2,194.8,199.9,204.9,52.9,44.4079,49.643948
19.04,9.34,10.973001,225,190.2,194.8,199.9,204.9,52.9,44.80543,49.63162
19,9.38,10.792001,224.9,190.1,194.8,199.9,205.2,52.9,32.584743,49.483646
19.080000000000002,9.36,11.233001,225.2,190.2,194.9,200.2,205.2,52.94,37.93255,49.606956
19.080000000000002,9.32,11.314,225.2,190,194.9,200.2,205.2,52.96,41.704178,49.52064
19.06,9.42,11.058001,225,189.7,194.9,200.2,205.2,52.92,43.309097,49.545303
19.06,9.28,11.212001,225.2,189.7,194.9,200.2,205.2,52.9,43.92145,49.53297
19.06,9.32,11.239,225.2,190.2,194.9,200.2,205.2,52.94,44.33527,49.66861
19.02,9.34,10.946,225.1,190.1,194.9,200.2,205.2,52.88,44.415016,49.36034
19.04,9.3,11.139001,225,189.9,194.9,200.2,205.2,52.92,44.83612,49.594624
19.080000000000002,9.3,11.415001,225,190.2,194.9,200.2,205.2,52.94,37.955856,49.63162
19.1,9.200000000000001,11.452001,225,190.1,194.9,200.2,205.2,52.980000000000004,39.14219,49.643948
19.02,9.200000000000001,11.074,225,189.9,194.9,200.2,205.2,52.92,42.820816,49.53297
19.02,9.36,11.113001,225,190.2,195.2,200.1,205.1,52.92,43.60098,49.63162
19.02,9.38,10.955001,225,190.2,195.2,200.1,205.1,52.9,44.309464,49.56996
19.04,9.26,11.068001,225,190.2,195.2,200,205.1,52.9,44.36489,49.66861
19.04,9.26,11.068001,224.9,190.4,195.2,200,205.1,52.9,44.46644,49.717934
19.080000000000002,9.36,11.346001,225.2,190.3,195.2,199.8,205.1,52.92,44.691067,49.717934
19.04,9.28,11.167001,225.1,190.4,195.2,199.8,205,52.980000000000004,43.96923,49.730263
19.06,9.3,11.288,225,190.7,195.2,199.8,204.8,52.92,37.659035,49.754925
19.080000000000002,9.3,11.178,225.2,190.7,195.2,199.8,204.8,52.94,41.6819,49.66861
19,9.38,10.879001,225.1,190.6,195.2,199.8,204.8,52.86,43.664703,49.680943
19.02,9.36,11.01,225,190.5,195.2,199.8,204.8,52.88,44.362316,49.594624
19,9.36,10.864,225,190.1,195.2,199.9,204.8,52.88,44.420414,49.63162
19.06,9.32,11.196,224.9,189.9,195.1,199.9,204.8,52.96,44.77789,49.594624
19.04,9.34,10.976001,224.9,189.6,195.1,199.9,204.8,52.92,40.428524,49.717934
19.04,9.26,11.17,225.2,189.7,195.1,199.9,204.9,52.92,36.839027,49.69327
19,9.3,10.900001,225.1,189.7,195,199.9,204.9,52.86,42.823906,49.594624
19.06,9.3,11.210001,225,189.7,194.8,199.9,204.9,52.92,43.897095,49.643948
